index,MovieID,Title,MPAA Rating,Budget,Gross,Release Date,Genre,Runtime,Rating,Rating Count,Summary
7159,2329,Richard Kiel,1939-09-13,Detroit,USA,86,"Towering 7' 2"" tall actor who has cornered the market on playing giants, intimidating henchman, bayou swamp monsters and steel toothed villains! Kiel worked in numerous jobs including as a night club bouncer and a cemetery plot salesman, before breaking into film  TV in several minor roles in the late 1950s / early 1960s. Noted amongst these was ...",Male,,,
7160,2330,Emma Stone,1988-11-06,Scottsdale,USA,66,"Emily Jean ""Emma"" Stone was born in Scottsdale, Arizona, to Krista (Yeager), a homemaker, and Jeffrey Charles Stone, a contracting company founder and CEO. She is of Swedish, German, and British Isles descent. Stone began acting as a child as a member of the Valley Youth Theatre in Phoenix, Arizona, where she made her stage debut in a production ...",Female,,,
7161,2331,Viola Davis,1965-08-11,Saint Matthews,USA,65,"Actress Viola Davis was born on her grandmother's farm, at the then-Singleton Plantation in St. Matthews, South Carolina. When she was two months old her family moved to Central Falls, Rhode Island, where her father, Dan Davis, worked as a horse groomer and trainer. Her mother, Mary Alice (Logan), a maid and factory worker, was also a civil rights ...",Female,,,
7162,2332,Octavia Spencer,1972-05-25,Montgomery,USA,62,"Spencer is a native of Montgomery, Alabama, which she claims is the proverbial buckle of the Bible belt. She's the sixth of seven siblings and holds a BS in Liberal Arts from Auburn University. A ""closet"" lover of acting, this practical Alabamian knew that she'd someday work in the film industry, but never dreamed it would be in front of the ...",Female,,,
7163,2333,Jessica Chastain,1977-03-24,Sacramento,USA,64,"Jessica Michelle Chastain was born in Sacramento, California, and was raised in a middle-class household in a northern California suburb. Her mother, Jerri Chastain, is a vegan chef whose family is originally from Kansas, and her stepfather is a fireman. She discovered dance at the age of nine and was in a dance troupe by age thirteen. She began ...",Female,,,
7164,2334,Ahna O'Reilly,1984-09-21,Palo Alto,USA,65,"Ahna O'Reilly was born on September 21, 1984 in Palo Alto, California, USA. She is an actress, known for The Help (2011), Forgetting Sarah Marshall (2008) and Fruitvale Station (2013).",Female,,,
7165,2335,Anna Camp,1982-09-27,Aiken,USA,65,"Anna Camp grew up in South Carolina and is the daughter of Dee and Thomas Camp. Anna graduated from the University of North Carolina School of the Arts in 2004. She then moved to New York City and has appeared in films and television shows since 2007. From 2009 to 2014, she starred in the series True Blood (2008) as Sarah Newlin. She had a main ...",Female,,,
7166,2336,Eleanor Henry,,,,,"Eleanor Henry is an actress, known for The Help (2011).",Female,,,
7167,2337,Tom Yi,,,,69,"Tom Yi has lived in four countries on three continents. His formative years were spent in the South Bay area of Southern California. Attended Denver University before transferring to (LMU) Loyola Marymount University. His work credits include numerous regional and national commercials, as well as roles in episodic television, including a recurring ...",Male,,,
7168,2338,Elaine Kao,,,,,"Elaine Kao is an actress and producer, known for Upside-Down Magic (2020), American Koko (2017) and Bridesmaids (2011).",Female,,,
7169,2339,Michael Hitchcock,1958-07-28,Defiance,USA,,"Michael Hitchcock was born in Defiance, Ohio and later raised in Western Springs, Illinois, a suburb of Chicago. He attributes many of his offbeat characters on his midwestern upbringing. Hitchcock received his Bachelor of Science degree from Northwestern University's School of Speech and a Master of Fine Arts degree from U.C.L.A.'s film school. ...",Male,,,
7170,2340,Kali Hawk,1986-10-04,Bronx,USA,61,"Kali Hawk was a child prodigy, beginning high school at the age of 12, and gaining acceptance to prestigious New York arts university SUNY Purchase before she was 16 years old. While in a play on campus, she was introduced to a friend's agent and began doing commercials and plays in Manhattan's Lower East Side theatre district. A move to Los ...",Female,,,
7171,2341,Joe Nunez,,,,69,"Joe Nunez is an actor, known for Superbad (2007), The Pursuit of Happyness (2006) and Domino (2005).",Male,,,
7172,2342,Rebel Wilson,1980-03-02,Sydney,Australia,64,"Rebel Wilson was born in Sydney, Australia, to a family of dog handlers and showers. She trained at the Australian Theatre for Young People and at Second City in the US. After a successful stage and television career in Australia, this writer/actress/producer now focuses on feature film projects in the United States and is perhaps most known for ...",Female,,,
7173,2343,Jenny Slate,1982-03-25,Milton,USA,64,"Jenny Slate was born on March 25, 1982 in Milton, Massachusetts, USA as Jenny Sarah Slate. She is an actress and writer, known for Zootopia (2016), Obvious Child (2014) and The Secret Life of Pets (2016). She was previously married to Dean Fleischer-Camp.",Female,,,
7174,2344,Mike Tyson,1966-06-30,Brooklyn,USA,61,"One of the most frightening human beings ever to step into the boxing ring, Mike Tyson was the model of the supreme gladiator - unbeaten and unbeatable. Never before had one individual captured the attention of the wider world via sport except Muhammad Ali. Michael Gerard Tyson was born in Brooklyn, New York, and was raised by his mother, Lorna Mae...",Male,,,
7175,2345,Mason Lee,1990-05-30,USA,,,"Mason Lee was born on May 30, 1990 in the USA as Mason Chun Lee. He is an actor, known for The Hangover Part II (2011), Lucy (2014) and Who Killed Cock Robin? (2017).",Male,,,
7176,2346,Sofia Scarpa Saldanha,,,,,"Sofia Scarpa Saldanha is known for her work on Ice Age: The Meltdown (2006), Rio (2011) and Rio 2 (2014).",Female,,,
7177,2347,Jesse Eisenberg,1983-10-05,New York City,USA,67,"Curly haired and with a fast-talking voice, Jesse Eisenberg is a movie actor, known for his Academy Award nominated role as Mark Zuckerberg in the 2010 film The Social Network. He has also starred in the films The Squid and the Whale, Adventureland, The Education of Charlie Banks, 30 Minutes or Less, Now You See Me and Zombieland. Additionally, he...",Male,,,
7178,2348,Rodrigo Santoro,1975-08-22,Petr�polis,Brazil,74,"One of Brazil's most famous actors, Rodrigo Junqueira dos Reis Santoro was born in Petr�polis, Rio de Janeiro, Brazil, to Maria Jos� Junqueira dos Reis, an artist, and Francesco Santoro, an engineer. His father is Italian, while his mother, who is Brazilian, has Portuguese ancestry. Santoro is known for his performance in Warner Bros. 300, based on...",Male,,,
7179,2349,Karin Konoval,,Baltimore,USA,,"Karin Konoval has appeared in guest starring roles in numerous TV series and supporting lead roles in many feature films, including the role of ""Maurice"" (the orangutan) in Rise of the Planet of the Apes (2011), Dawn of the Planet of the Apes (2014), and War for the Planet of the Apes (2017). She received a Philip Borsos award for her lead role as...",Female,,,
7180,2350,Terry Notary,1968-08-14,San Rafael,USA,67,"TERRY NOTARY began taking gymnastics class at the age of eight and by the time he graduated high school was the top collegiate pick with athletic scholarships to Berkeley, West Point, Stanford and UCLA. While at UCLA, Notary was a four-time NCAA All American and captain of the gymnastics team. Upon graduating with a major in theater, he was ...",Male,,,
7181,2351,Richard Ridings,1958-09-19,Henley-on-Thames,UK,72,"Richard Ridings was born on September 19, 1958 in Henley-on-Thames, England. He is an actor, known for The Pianist (2002), The Messenger: The Story of Joan of Arc (1999) and Rise of the Planet of the Apes (2011).",Male,,,
7182,2352,Christopher Gordon,1979-01-18,Arthabaska,Canada,61,"Christopher Gordon was born on January 18, 1979 in Arthabaska, Qu�bec, Canada. He is known for his work on Rise of the Planet of the Apes (2011), Mission: Impossible - Fallout (2018) and Mission: Impossible - Rogue Nation (2015).",Male,,,
7183,2353,Devyn Dalton,,,,,"Devyn Dalton is a Canadian born actor, dancer, and stunt performer. Strongly recognized for her motion capture performance roles and voice work. Devyn began acting and dancing at a young age, showing skills far beyond her years and an undeniable love for the craft. She immediately gained recognition taking home numerous awards and scholarships ...",Female,,,
7184,2354,Jay Caputo,,New York,USA,64,"Jay Caputo, born in New York, raised in Florida, earned his Bachelor of Science degree from the University of Minnesota where he majored in Business Management and minored in Theatre Arts, all on a Full Athletic Scholarship. Jay comes from the high-pressure arena of competitive gymnastics. As a world-class athlete, he was chosen for the 1992 ...",Male,,,
7185,2355,Ty Olsson,1974-01-28,Halifax,Canada,61,"Ty Olsson was born on January 28, 1974 in Halifax, Nova Scotia, Canada as Tyler Olsson. He is an actor, known for War for the Planet of the Apes (2017), X2: X-Men United (2003) and Rise of the Planet of the Apes (2011). He was previously married to Leanna Nash.",Male,,,
7186,2356,Ashley Greene,1987-02-21,Jacksonville,USA,65,"Ashley Michele Greene was born in Jacksonville, Florida to parents Michele (Tatum), an insurance broker, and Joseph Lacy Greene, US Marine who runs a concrete business. A self-confessed tomboy and ""daredevil"", Ashley loved to try to keep up with her older brother Joe, taking on activities such as taekwondo and winning several awards. Ashley says ...",Female,,,
7187,2357,Peter Facinelli,1973-11-26,Queens,USA,61,"Peter Facinelli was born in Queens, New York, the youngest child of Bruna (Reich) and Pierino Facinelli, a waiter. His parents are Italian immigrants, originally from Trentino, Northern Italy. He has three sisters. Peter was educated at St. Francis Preparatory School in Fresh Meadows, New York, and went on to attend St. John's University, but left ...",Male,,,
7188,2358,Neil Patrick Harris,1973-06-15,Albuquerque,USA,72,"Neil Patrick Harris was born in Albuquerque, New Mexico, on June 15, 1973. His parents, Sheila Gail (Scott) and Ronald Gene Harris, were lawyers and ran a restaurant. He grew up in Ruidoso, New Mexico, a small town 120 miles south of Albuquerque, where he first took up acting in the fourth grade. While tagging along with his older brother of 3 ...",Male,,,
7189,2359,Sofia vergara,1972-07-10,Barranquilla,Colombia,67,"Sof�a Margarita Vergara Vergara was born and raised in Barranquilla, Colombia. Her mother, Margarita Vergara D�vila de Vergara, is a housewife. Her father, Julio Enrique Vergara Robayo, provides cattle to the meat industry. She has five siblings. She was educated at a private bilingual Spanish/English school. She then went on to study ...",Female,,,
7190,2360,Tim Gunn,1953-07-29,Washington,USA,61,"Tim Gunn was born in Washington DC. He began working at New York's Parson's The New School for Design in 1982, and serves as chair of the department of fashion design. During the school's summer hiatus, Gunn is involved in the hit TV show Project Runway (2004) where he serves as a den father and mentor to the contestants. Gunn lives in New York ...",Male,,,
7191,2361,Madison McKinley,1986-03-14,Vail,USA,68,"Madison McKinley was born as Madison Garton. She is an actress and producer, known for The Wolf of Wall Street (2013), Orange Is the New Black (2013) and Molly's Game (2017).",Female,,,
7192,2362,Meg Phillips,1985-10-13,Jacksonville,USA,63,"Actress and model Meg Phillips was born in Jacksonville, Florida. She grew up traveling the US, eventually settling in southern New Jersey for High School. She has attended Fordham University, as well as the American Musical and Dramatic Academy (AMDA) in New York City. Moving to New York in order to pursue an acting career, she soon landed the ...",Female,,,
7193,2363,Julie Chang,,,,,"Julie Chang is an actress, known for The Smurfs (2011) and Good Day L.A. (1993).",Female,,,
7194,2364,Roger Clark,1981-07-14,Belleville,USA,73,"Roger Clark was born in New Jersey, raised in Ireland and trained in the U.K. He attended University of Glamorgan in Cardiff, Wales and achieved a BA in Theatre, Media and Drama. His professional acting debut was in 2000 with the Wales Actor's company and their production of 'Juno and the Paycock'. Most of his resume lies in theatre, voice over, ...",Male,,,
